epoch,train_loss,test_loss,person,person_p,spearman,spearman_p,rmse
1,1.5725994110107422,1.4168059825897217,0.0906736579362984,4.661336831199968e-10,0.09310288201660598,1.577037631710222e-10,1.8668533563613892
2,1.3129053115844727,1.373384714126587,0.08991321368752256,6.506755341423703e-10,0.0908614838992698,4.2909158661092653e-10,1.8134273290634155
3,1.2558029890060425,1.3264371156692505,0.09091222924459082,4.195870575942996e-10,0.0859147587917362,3.593964182968719e-09,1.7457605600357056
4,1.2054023742675781,1.271526575088501,0.09283221429184602,1.781900863701366e-10,0.08312248112064897,1.1338737698476518e-08,1.6648859977722168
5,1.1506367921829224,1.2037887573242188,0.09540651028202246,5.499490246950133e-11,0.08323546135898637,1.083134683109078e-08,1.5705559253692627
6,1.0836652517318726,1.1276544332504272,0.09986975102196852,6.649785358049231e-12,0.08614618677301102,3.2621541226029373e-09,1.4567848443984985
7,1.0108861923217773,1.0470702648162842,0.10482207977082636,5.709384347435996e-13,0.09172343035064236,2.9281834505102324e-10,1.3371392488479614
8,0.9414920806884766,0.9644696712493896,0.10686628902196194,2.0028701607008445e-13,0.09648943184416257,3.3225811774936444e-11,1.2371307611465454
9,0.8704089522361755,0.8903641700744629,0.1092005648858291,5.909311180547408e-14,0.0985485120680976,1.255150577596623e-11,1.1760424375534058
10,0.8022130727767944,0.8296075463294983,0.11220269339154607,1.1831984366714356e-14,0.09930108623756112,8.7496834471021e-12,1.187727689743042
11,0.7429904937744141,0.7785219550132751,0.11541175790662794,2.021193112668648e-15,0.10192523322493714,2.4346274416966425e-12,1.2707488536834717
12,0.6917394399642944,0.7297269701957703,0.11765304907736658,5.712225555716563e-16,0.10633547675830411,2.6340188483533196e-13,1.3465632200241089
13,0.6391666531562805,0.6829484701156616,0.1176826737514545,5.616695236179695e-16,0.10996623944551713,3.937132412360111e-14,1.3649258613586426
14,0.5874500870704651,0.6496245861053467,0.1153288700090935,2.116906813279825e-15,0.11157429658552288,1.66271497413876e-14,1.357838749885559
15,0.5491359829902649,0.6333299875259399,0.1117067214519451,1.5479189878182264e-14,0.11170386180669013,1.5503135602394616e-14,1.3873811960220337
16,0.5268911123275757,0.6339491009712219,0.10870640650227076,7.668441368755042e-14,0.11076114601095048,2.575116761697094e-14,1.4601855278015137
17,0.5134586095809937,0.6536983251571655,0.10661066339211953,2.285687903764712e-13,0.10730217304370496,1.597806206966547e-13,1.5495747327804565
18,0.5120434761047363,0.6656575202941895,0.10505239403519862,5.07886713048398e-13,0.10672461925541991,2.1550692867655224e-13,1.585121512413025
19,0.5150638818740845,0.664154589176178,0.10273605823159249,1.6288910835306498e-12,0.10725273795715455,1.6393552514556167e-13,1.5699646472930908
20,0.5135269165039062,0.6600556373596191,0.1005564604269995,4.764222131873878e-12,0.10694621727451444,1.9217127568993096e-13,1.547961950302124
21,0.5136939287185669,0.6605163812637329,0.1005370982940372,4.8093734828023e-12,0.10496524952260688,5.308961686988593e-13,1.5481277704238892
22,0.507705807685852,0.6643376350402832,0.10237947869487707,1.9445451051474757e-12,0.10201625944668603,2.3275861634843926e-12,1.5665227174758911
23,0.49885451793670654,0.6626197695732117,0.1037821262981528,9.653859071772693e-13,0.10031259586565174,5.364516178298937e-12,1.5614749193191528
24,0.49086129665374756,0.6513592600822449,0.10372192655018604,9.950318400882367e-13,0.10024155168843331,5.5529272676706405e-12,1.5069153308868408
25,0.4822304844856262,0.6446868181228638,0.10271478492438116,1.646223458117235e-12,0.09946320325363193,8.092501224027263e-12,1.4499725103378296
26,0.48041003942489624,0.6526501178741455,0.10135472744296802,3.224227787354742e-12,0.0963124309431721,3.6091969059227005e-11,1.4575090408325195
27,0.4771522283554077,0.6692805290222168,0.09941122934163366,8.297741900872798e-12,0.0921573262784547,2.41259095142023e-10,1.5014681816101074
28,0.4763323664665222,0.6693282127380371,0.09644179458704738,3.397451983837224e-11,0.08906865963666254,9.394071745440619e-10,1.4842307567596436
29,0.47273826599121094,0.6668391227722168,0.09147288794013736,3.273350014654056e-10,0.08513284952560371,4.976262032693927e-09,1.4381730556488037
30,0.469366192817688,0.6750467419624329,0.08548024113072783,4.307905551449037e-09,0.0788010996557095,6.246072876854249e-08,1.4368022680282593
