epoch,train_loss,test_loss,person,person_p,spearman,spearman_p,rmse
1,4.957486152648926,4.343349933624268,0.09372690950739633,1.1884514018438869e-10,0.09648886189127241,3.3234673501449554e-11,1.8802052736282349
2,3.965315818786621,4.262930870056152,0.09495492336856132,6.774396172496847e-11,0.09927203464242791,8.87285226049803e-12,1.8584458827972412
3,3.8066840171813965,4.197135925292969,0.09549530606568818,5.277990046002687e-11,0.09791221772430958,1.699321821079593e-11,1.832615852355957
4,3.702348232269287,4.108994007110596,0.09879961992682815,1.1131129543289352e-11,0.09811729879251185,1.541551151080837e-11,1.8035666942596436
5,3.6007659435272217,4.0040998458862305,0.1023384469555757,1.9845088133217225e-12,0.0986953508524753,1.1700713256680143e-11,1.767469048500061
6,3.489711046218872,3.8820958137512207,0.10468616568138453,6.116869215963905e-13,0.09883135113098691,1.096324751830262e-11,1.7204824686050415
7,3.367103099822998,3.7427163124084473,0.10419525098992197,7.840638544178778e-13,0.09681279023722839,2.8553566505596095e-11,1.6567641496658325
8,3.225613594055176,3.575148582458496,0.10123422295419926,3.420640849644547e-12,0.09264590194369678,1.9377911116526628e-10,1.5722519159317017
9,3.051852226257324,3.3628597259521484,0.09860940359406173,1.2191587115170968e-11,0.08932523401152741,8.405342853543055e-10,1.4700642824172974
10,2.8450212478637695,3.094452381134033,0.09839403843576364,1.3511896186374353e-11,0.08923917259591478,8.725110323542778e-10,1.3632034063339233
11,2.606444835662842,2.7758312225341797,0.09970342711772873,7.206693252801566e-12,0.08987084112500833,6.628283222519581e-10,1.268416166305542
12,2.3332717418670654,2.444333553314209,0.10056331517351753,4.74833704236042e-12,0.08934255528968035,8.342379978693831e-10,1.2186036109924316
13,2.041156530380249,2.1467673778533936,0.10135465491449724,3.2243426114286285e-12,0.08887549996387023,1.0212360474131765e-09,1.2632960081100464
14,1.7713537216186523,1.907386302947998,0.10224853373704124,2.074918692002208e-12,0.08962275062948401,7.385525069765988e-10,1.3964407444000244
15,1.5437911748886108,1.753943681716919,0.1025881353178911,1.7532177407832374e-12,0.09095081238371318,4.124982803392587e-10,1.5568797588348389
16,1.3801823854446411,1.7031605243682861,0.10171207605427732,2.7045277131158193e-12,0.09245221347211709,2.1139606847183997e-10,1.6731606721878052
17,1.2910758256912231,1.7264676094055176,0.09778388147735938,1.805981181633946e-11,0.09222753866988491,2.337954854872528e-10,1.692026138305664
18,1.2501181364059448,1.7659218311309814,0.08810789366156012,1.4207472790429727e-09,0.08856033449620149,1.169891100225665e-09,1.633433222770691
19,1.2249867916107178,1.809056282043457,0.07774299189821321,9.360371702921924e-08,0.08575709866557109,3.8385827894709295e-09,1.5957927703857422
20,1.214599847793579,1.8349248170852661,0.07269474741899858,6.00363331458322e-07,0.08554203809019308,4.19853731534055e-09,1.588160753250122
21,1.2114341259002686,1.8289475440979004,0.07418053560037792,3.5171511391549484e-07,0.08616530854763925,3.2361125259336184e-09,1.5935412645339966
22,1.190640926361084,1.8034963607788086,0.07916689759316489,5.424307297173555e-08,0.08649737683809197,2.814856266893562e-09,1.5974079370498657
23,1.1637754440307617,1.7677912712097168,0.08516425820347107,4.9119071118371446e-09,0.08570780831126852,3.918330354525444e-09,1.5931854248046875
24,1.1417614221572876,1.721351146697998,0.09233885526810119,2.2242222363367336e-10,0.0863116726833727,3.043373936325657e-09,1.5811063051223755
25,1.1206395626068115,1.6780154705047607,0.09865912784042834,1.1905189375033745e-11,0.08737342540859713,1.94352864625947e-09,1.5564724206924438
26,1.0982837677001953,1.6508965492248535,0.10294781444827522,1.465833441160176e-12,0.08767949599632437,1.706158603231265e-09,1.522342562675476
27,1.0789341926574707,1.642871379852295,0.10537690982421742,4.3049740178853705e-13,0.08742001816881999,1.905423259292503e-09,1.4875136613845825
28,1.065412998199463,1.646409034729004,0.10672378661377205,2.1559965586411902e-13,0.08687806235409083,2.397423522145686e-09,1.4611884355545044
29,1.0560377836227417,1.6511467695236206,0.10735676320965218,1.5531257272917333e-13,0.08668126128358138,2.6050738350702e-09,1.449501395225525
30,1.046584963798523,1.6540294885635376,0.10698527735279906,1.88323566239096e-13,0.08637932116801615,2.9581123352127537e-09,1.4526997804641724
31,1.035788893699646,1.6598803997039795,0.10529810711720776,4.481517026322608e-13,0.08507945913179689,5.087543203924725e-09,1.4637402296066284
32,1.0255041122436523,1.6737734079360962,0.102316905290541,2.005811041524499e-12,0.08225448142432146,1.608609262077467e-08,1.471882700920105
33,1.0162111520767212,1.6994279623031616,0.09793400081489682,1.6818408344057102e-11,0.07775727227807198,9.309729605704603e-08,1.469151258468628
34,1.0060007572174072,1.7354291677474976,0.09244658033804695,2.1193116122995487e-10,0.07216376916123447,7.249845041024355e-07,1.459419846534729
35,0.994718074798584,1.7740685939788818,0.08683351151198848,2.4429704731209145e-09,0.06661662736542287,4.8121599664684026e-06,1.4509575366973877
36,0.9841780662536621,1.809206485748291,0.0816779098356877,2.0253308215951422e-08,0.06163187358959932,2.3372873618865237e-05,1.4474838972091675
37,0.974603533744812,1.8372527360916138,0.07724579554525075,1.1299665197731405e-07,0.05715807260327822,8.767417090893748e-05,1.4496145248413086
38,0.9648002982139587,1.8575586080551147,0.07362937599850922,4.2939086943877724e-07,0.05334268053385393,0.0002520387494486858,1.4564106464385986
39,0.9542657136917114,1.8736307621002197,0.07054378498036394,1.2786491418737172e-06,0.050255682165772156,0.0005645773011995364,1.4647159576416016
40,0.9436614513397217,1.8890208005905151,0.06773999508309364,3.3176953489014456e-06,0.04785720704621109,0.0010258864789488406,1.470041275024414
