epoch,train_loss,test_loss,person,person_p,spearman,spearman_p,rmse
1,3.1351516246795654,2.4512617588043213,0.09357742302726885,1.271995677759789e-10,0.0962285809337318,3.753283879818155e-11,1.8795733451843262
2,2.201028347015381,2.4137191772460938,0.0969524034778011,2.6740986083810363e-11,0.10106658260447704,3.713511942846515e-12,1.865509033203125
3,2.076638698577881,2.391684055328369,0.09841582209929861,1.3372228754579119e-11,0.10018747705448887,5.700665834021757e-12,1.849796175956726
4,2.0027129650115967,2.354051113128662,0.10288553181990931,1.5120541261024243e-12,0.09927578194270709,8.856870100361772e-12,1.8323429822921753
5,1.939732313156128,2.3165435791015625,0.1070365369685544,1.833887243045067e-13,0.09807791096746846,1.570696206825367e-11,1.810117244720459
6,1.8775030374526978,2.2871553897857666,0.10898047575707731,6.637486445385396e-14,0.09571105246895312,4.775530157097071e-11,1.7804609537124634
7,1.8175501823425293,2.2683472633361816,0.10820259978655336,9.989952395739545e-14,0.091360560121525,3.440706756328039e-10,1.7435433864593506
8,1.761484146118164,2.258880138397217,0.10501354315299283,5.180213056085484e-13,0.08507779291174648,5.091054755449833e-09,1.6998804807662964
9,1.7093030214309692,2.2554948329925537,0.10022391826431146,5.60068692167035e-12,0.07767495743212822,9.605323750279438e-08,1.6504627466201782
10,1.6597929000854492,2.2538130283355713,0.09485616999337373,7.089504190737702e-11,0.07004258275850342,1.520290322180319e-06,1.5966975688934326
11,1.6112091541290283,2.2489805221557617,0.09022896372171862,5.66711693675475e-10,0.06383675046563632,1.178137986950089e-05,1.5402649641036987
12,1.5625877380371094,2.2364931106567383,0.0877657456422656,1.64453531603336e-09,0.06036461113196451,3.430497301723129e-05,1.4832149744033813
13,1.515340805053711,2.211183547973633,0.08853889633771395,1.1807356382890406e-09,0.06049879951548802,3.2950461331824644e-05,1.429046869277954
14,1.4710800647735596,2.1703827381134033,0.09254520867763025,2.0275076763760367e-10,0.06429430811201652,1.019172642883719e-05,1.38003408908844
15,1.429042935371399,2.117741584777832,0.09868514143384055,1.1757993995351922e-11,0.07099021284804141,1.0948845162179213e-06,1.3349249362945557
16,1.3889055252075195,2.062318801879883,0.10497238769351704,5.289735719797394e-13,0.07857206698095313,6.820669930263459e-08,1.292140245437622
17,1.349684476852417,2.012437105178833,0.1096415181883498,4.678664219489754e-14,0.0846815188965326,5.996727640265987e-09,1.2515051364898682
18,1.3104647397994995,1.9706943035125732,0.11214995642417067,1.2175583470546108e-14,0.08831983721007261,1.2973153076048297e-09,1.2144125699996948
19,1.2709506750106812,1.9358052015304565,0.11287054165113763,8.224630756082756e-15,0.08982540196782725,6.761066091792961e-10,1.1835988759994507
20,1.2312123775482178,1.9065005779266357,0.1124248475326662,1.04863232752286e-14,0.09022927058497886,5.666354758800665e-10,1.162976622581482
21,1.1921753883361816,1.883514404296875,0.11128498181159338,1.9434330239713163e-14,0.08961377300093198,7.414452535893137e-10,1.1564384698867798
22,1.1549711227416992,1.8675000667572021,0.10965835240973956,4.637053848876866e-14,0.0879562609751826,1.5160022650757908e-09,1.1622540950775146
23,1.119271993637085,1.8587162494659424,0.10725575024317877,1.6367934116228944e-13,0.08493646715432376,5.397636344826135e-09,1.1733072996139526
24,1.0862433910369873,1.852023959159851,0.10479276058760262,5.794968985126857e-13,0.08226659410395828,1.6008165508338224e-08,1.1888753175735474
25,1.0554020404815674,1.841813564300537,0.10301778159709024,1.4155617305386526e-12,0.0810982384892359,2.549174370137313e-08,1.207573652267456
26,1.0273793935775757,1.8292193412780762,0.1014440369765823,3.0858357471312093e-12,0.07982044607668067,4.2093601861721354e-08,1.2094895839691162
27,0.9988856911659241,1.8073163032531738,0.10076648821990801,4.300372025732314e-12,0.08030402969620844,3.4847517400648924e-08,1.2265393733978271
28,0.9687626957893372,1.7809622287750244,0.10042869316680732,5.070021223596859e-12,0.08128686850601044,2.365728180900135e-08,1.2446987628936768
29,0.9396247863769531,1.7704517841339111,0.0978028032342168,1.789853253454379e-11,0.07937080700397259,5.012757066497405e-08,1.2393265962600708
30,0.9184720516204834,1.7275662422180176,0.10105906435181536,3.72720691931491e-12,0.08459792116974793,6.2068907970031425e-09,1.301110863685608
31,0.8908941745758057,1.747036099433899,0.0944663214884833,8.479465725986593e-11,0.07670245594204264,1.3862979079658956e-07,1.2973313331604004
32,0.8614120483398438,1.7950773239135742,0.08470744897105867,5.9329577915073795e-09,0.06468737188006131,8.991665575107798e-06,1.2885665893554688
33,0.8440213203430176,1.8005046844482422,0.0819967024686215,1.7834591023736056e-08,0.06119608604818795,2.669169781884789e-05,1.33708918094635
34,0.8176363706588745,1.8166824579238892,0.07829596966912683,7.58158506870342e-08,0.05631530838581192,0.00011133253094497947,1.3640613555908203
35,0.8033316731452942,1.85982084274292,0.07008097035025271,1.5003292265355082e-06,0.0462357152350619,0.0015141228745212663,1.338681697845459
36,0.7869441509246826,1.8646917343139648,0.06852084350213121,2.5532481077263736e-06,0.0440590604269925,0.0025070714547919867,1.3450827598571777
37,0.7734376192092896,1.8371316194534302,0.07210273924238851,7.408113396236814e-07,0.04805946090529525,0.000976464258640975,1.367821216583252
38,0.7603233456611633,1.819693684577942,0.07439902334436452,3.2483884434449156e-07,0.050142974680928196,0.0005809799095142233,1.3741849660873413
39,0.7506273984909058,1.8222200870513916,0.07372641859085603,4.1460885835160567e-07,0.048365808600081744,0.0009057889792917549,1.3631731271743774
40,0.7400726079940796,1.8314523696899414,0.07238099974590431,6.712506644990379e-07,0.04558472263481322,0.001764465783716222,1.358917236328125
