epoch,train_loss,test_loss,person,person_p,spearman,spearman_p,rmse
1,2.603264331817627,2.177804708480835,0.09322771316598835,1.4904891929950178e-10,0.1322602697921225,8.330239827072498e-20,1.963276982307434
2,2.471468925476074,2.117945432662964,0.1078073539333617,1.2282888197508848e-13,0.14366452604758478,4.0753917270051913e-23,1.9622642993927002
3,2.3533365726470947,2.0779521465301514,0.11804736692779925,4.562071286733238e-16,0.14975722289725585,5.333123637888746e-25,1.9609934091567993
4,2.250448703765869,2.0572171211242676,0.12336737013754254,2.040845544358191e-17,0.15057640988619564,2.9353329485547726e-25,1.9594969749450684
5,2.1616291999816895,2.052284002304077,0.12433897613126103,1.1400661476481837e-17,0.14645118617400488,5.7383904490572655e-24,1.957818627357483
6,2.0875420570373535,2.0586276054382324,0.12219128177416681,4.104351940355946e-17,0.1392449976516859,8.436336347444544e-22,1.9560065269470215
7,2.0268094539642334,2.071678638458252,0.11833991653105856,3.859296686807795e-16,0.13063430459514283,2.34435874868331e-19,1.9540995359420776
8,1.9775254726409912,2.092515468597412,0.11245567733426509,1.0311893795442784e-14,0.12222344196710358,4.0270402669782996e-17,1.952083706855774
9,1.9376248121261597,2.1166675090789795,0.1057041164602898,3.6421474560282806e-13,0.11469417177763595,3.0136309000562736e-15,1.9498709440231323
10,1.9057285785675049,2.1466822624206543,0.09749926706755131,2.066442711089884e-11,0.10845103025286323,8.769867815363709e-14,1.947313904762268
11,1.8804007768630981,2.173220157623291,0.0903997803271397,5.257952884932683e-10,0.10369788897684136,1.0071172920399765e-12,1.9449173212051392
12,1.8629015684127808,2.189377546310425,0.08619429520142027,3.197021553039091e-09,0.10053698628328686,4.809635901255135e-12,1.943652629852295
13,1.8466531038284302,2.198129415512085,0.08402106005164432,7.865306930925638e-09,0.09840330387672429,1.3452316488814013e-11,1.9432482719421387
14,1.82876718044281,2.2007381916046143,0.08351180445300724,9.681493362532882e-09,0.09718862983693369,2.3927244546743883e-11,1.9436601400375366
15,1.8103599548339844,2.1986255645751953,0.08416610887605726,7.411743336148441e-09,0.0967756805311279,2.9055240771511153e-11,1.9442555904388428
16,1.7930223941802979,2.194404125213623,0.08526348019967225,4.7138793973724365e-09,0.09727046516293056,2.302177029645003e-11,1.9445414543151855
17,1.7770054340362549,2.1882734298706055,0.08670517535022572,2.578936236845349e-09,0.09876404165504339,1.1322360159837077e-11,1.944413423538208
18,1.761641025543213,2.1820168495178223,0.08806823032831099,1.4450848295939283e-09,0.10101900661150061,3.801013374609837e-12,1.9437350034713745
19,1.7467060089111328,2.1726746559143066,0.08999375047820635,6.281731443205488e-10,0.10399799221237122,8.660354464235483e-13,1.9423598051071167
20,1.731393814086914,2.158641815185547,0.09289513582627643,1.732074270786319e-10,0.10756077419107803,1.3967529064735556e-13,1.9403313398361206
