real,predicted
1.0,1.1128343343734741
1.0,1.5710233449935913
1.0,1.4338544607162476
1.0,0.8665253520011902
1.0,1.2588746547698975
1.0,2.0389809608459473
1.0,2.038231372833252
1.0,1.8825634717941284
1.5333333015441895,1.9029041528701782
3.0,1.7923616170883179
3.0,2.00748348236084
3.0,2.013803482055664
3.0,1.949752926826477
3.0,2.2610833644866943
3.0,2.1310017108917236
2.4000000953674316,2.1649763584136963
2.0,2.3132269382476807
2.0,1.5347093343734741
2.0,2.3786871433258057
2.0,2.1343791484832764
2.0,2.1510884761810303
2.0,2.013223648071289
2.0,2.3305513858795166
2.0,2.061016082763672
2.0,1.7446924448013306
2.0,1.5889803171157837
2.0,1.3007080554962158
2.0,1.6061195135116577
2.0,2.972472906112671
2.0,2.591890335083008
2.0,1.8789740800857544
2.0,2.3695850372314453
2.0,2.196927309036255
2.0,2.7864458560943604
2.0,2.641864776611328
2.0,2.731304168701172
2.0,2.5506153106689453
2.0,2.558307409286499
2.0,2.5578205585479736
2.0,2.703852891921997
2.0,2.486802101135254
2.0,2.6403777599334717
2.933333396911621,2.596529960632324
3.0,2.4575889110565186
3.0,3.007227897644043
3.5999999046325684,3.0377018451690674
4.0,2.5206520557403564
4.0,2.2890307903289795
3.4666666984558105,2.6271188259124756
2.0,3.31628680229187
2.0,2.888071060180664
2.0,2.0881662368774414
1.0666667222976685,1.9072767496109009
1.0,2.727461576461792
1.0,2.8294517993927
1.0,2.7347114086151123
1.0,3.0857906341552734
1.0,2.6105082035064697
1.0,2.885941743850708
1.0,2.082054853439331
1.0,1.139379858970642
1.0,1.3580436706542969
1.0,1.6801934242248535
1.0,1.2549117803573608
1.0,1.424204707145691
1.0,0.8337030410766602
1.0,0.5541374683380127
1.0,0.7910686135292053
1.0,0.3401409685611725
1.0,0.392200231552124
1.0,0.4668756425380707
1.0,1.857801914215088
1.0,2.1587514877319336
1.5333333015441895,1.6355441808700562
3.0,1.8618961572647095
3.0,1.9674476385116577
3.0,1.981767177581787
3.0,1.6650238037109375
3.0,1.6823253631591797
3.0,1.0076605081558228
3.0,0.7085220217704773
3.0,0.7364697456359863
3.0,0.8075249791145325
3.0,0.8469377160072327
3.0,0.7782723307609558
3.0,1.1085305213928223
3.0,1.082433819770813
3.0,1.1461946964263916
3.0,1.0974938869476318
3.0,1.0026726722717285
3.0,0.9850942492485046
3.0,0.9898083806037903
3.0,0.9903044104576111
3.0,1.29568350315094
3.0,1.0266423225402832
3.0,0.8249428272247314
3.0,0.7976580262184143
3.933333396911621,0.8442850112915039
4.0,0.8164535164833069
4.0,0.8152773976325989
3.4000000953674316,0.9005845189094543
3.0,0.850178062915802
3.0,1.5738401412963867
3.0,2.088303565979004
3.0,1.4165066480636597
3.0,1.5278043746948242
3.0,1.1570159196853638
3.0,1.026219129562378
3.0,1.299940586090088
3.0,1.0084682703018188
1.7999999523162842,0.9260372519493103
1.0,1.1269811391830444
1.0,0.5154469609260559
1.2666666507720947,1.670791506767273
2.0,1.4617139101028442
2.0,1.380785346031189
2.0,1.4489665031433105
2.0,1.4639925956726074
2.0,1.4234013557434082
2.0,1.4187620878219604
2.0,1.4319449663162231
2.0,1.367810606956482
2.0,1.4647361040115356
2.0,1.3759616613388062
2.0,1.027969479560852
2.0,0.7847368121147156
2.0,0.8966987133026123
2.0,0.9596585631370544
2.0,0.39107999205589294
2.0,0.36292004585266113
2.0,2.1745963096618652
2.0,1.505096435546875
2.0,1.3006831407546997
1.7333333492279053,1.6177886724472046
1.0,0.9808362126350403
1.0,2.0393142700195312
1.0,1.5033231973648071
1.0,0.9640995860099792
1.0,1.0049800872802734
1.0,0.7565938830375671
1.600000023841858,2.111929416656494
2.0,1.0730693340301514
2.0,1.0682116746902466
2.0,1.1719354391098022
2.0,1.059264063835144
2.0,1.1878368854522705
