epoch,train_loss,test_loss,person,person_p,spearman,spearman_p,rmse
1,2.7078161239624023,2.491109609603882,0.09348065585634972,1.3291076311271072e-10,0.13235259881953096,7.8518464074915e-20,1.9631811380386353
2,2.6199350357055664,2.4505484104156494,0.10835239856167818,9.23566043268523e-14,0.1440487423003342,3.1172996447051525e-23,1.9621198177337646
3,2.5411760807037354,2.422389268875122,0.1189259091456056,2.7570047956188306e-16,0.15044263949963327,3.2367077753031964e-25,1.9607948064804077
4,2.472321033477783,2.4072279930114746,0.12457792886877761,9.872614901421105e-18,0.1516122157296988,1.3730185259954054e-25,1.9592385292053223
5,2.413259506225586,2.4025778770446777,0.1258400326856755,4.5954423452125215e-18,0.14789612382219572,2.0451978774510765e-24,1.9574966430664062
6,2.3636269569396973,2.405313491821289,0.12390059136096922,1.483458584542776e-17,0.14087906738966394,2.7827374062034535e-22,1.955614686012268
7,2.32252836227417,2.41222882270813,0.1202296806027237,1.2967465234976306e-16,0.1326092432307146,6.660066813614959e-20,1.9536168575286865
8,2.2887163162231445,2.425290107727051,0.113955496656707,4.534656040554972e-15,0.12430144777510507,1.166096765457717e-17,1.9514827728271484
9,2.2613565921783447,2.4394443035125732,0.10699258620703005,1.876120406512333e-13,0.11683196732854581,9.100781026057692e-16,1.9490883350372314
10,2.2386090755462646,2.4579248428344727,0.0980089653729077,1.6230164867447305e-11,0.11058508233375636,2.829759558977649e-14,1.9461126327514648
11,2.2209811210632324,2.471670150756836,0.09102130599389885,3.9984728575533685e-10,0.10597563047014268,3.1690924346786015e-13,1.943347454071045
12,2.208606719970703,2.481224775314331,0.0861635805308997,3.238457539477561e-09,0.10268407073342374,1.671567275413497e-12,1.9412550926208496
13,2.1965484619140625,2.487109661102295,0.08320422628163995,1.0969372903924438e-08,0.10053905695550694,4.804787002922484e-12,1.9398579597473145
14,2.183844804763794,2.4892189502716064,0.08180682985726807,1.92390932557817e-08,0.09946328200765223,8.092194036139479e-12,1.9387028217315674
15,2.1703696250915527,2.4880261421203613,0.08153032854893116,2.1478084617235108e-08,0.09915617787586249,9.38115908943605e-12,1.9372786283493042
16,2.1565141677856445,2.4818153381347656,0.08283835349831253,1.2718938171624207e-08,0.09959725860101776,7.585807232666591e-12,1.9353415966033936
17,2.1426804065704346,2.467750072479248,0.08664214291515057,2.6483864114063875e-09,0.10064985080754599,4.552209583896363e-12,1.9327170848846436
18,2.1284444332122803,2.4481194019317627,0.09225460602767577,2.3097883601073072e-10,0.10211791911530146,2.213490625314731e-12,1.92929208278656
19,2.1147029399871826,2.426286220550537,0.09853727570856319,1.261904962608333e-11,0.10390939875217794,9.055333435260535e-13,1.924993872642517
20,2.1019272804260254,2.4053237438201904,0.10459461245115126,6.4073057343639e-13,0.1057824583487633,3.498960732770234e-13,1.9200457334518433
21,2.0915353298187256,2.386561393737793,0.10999357558389247,3.8802626980188e-14,0.10744314217584564,1.4849224445309066e-13,1.9146842956542969
22,2.081810712814331,2.3717868328094482,0.11402338109883303,4.368012930786761e-15,0.10899738927286025,6.578531077764607e-14,1.9089220762252808
23,2.0718917846679688,2.359640598297119,0.117094472213633,7.844486849826386e-16,0.11017067419838934,3.5309055793520343e-14,1.9026339054107666
24,2.0618650913238525,2.3502395153045654,0.1191702056751606,2.395126195856267e-16,0.11103392465658837,2.2244393293432073e-14,1.8960778713226318
25,2.0529303550720215,2.343873977661133,0.12015368956394751,1.3553347591957604e-16,0.1116150391325926,1.6265322324224094e-14,1.8895838260650635
26,2.044438123703003,2.3387627601623535,0.12070887795653297,9.807404116686823e-17,0.11169707971993864,1.5560072319617354e-14,1.8831511735916138
27,2.0361874103546143,2.3346080780029297,0.12092393110400362,8.648875730011463e-17,0.11127788764132958,1.9508716464892415e-14,1.876889944076538
28,2.0283281803131104,2.3313565254211426,0.12084522331146022,9.0563269509909e-17,0.11064289057560901,2.7435343677075604e-14,1.870835304260254
29,2.020740032196045,2.328901767730713,0.12049724124893361,1.1096501574423862e-16,0.10956306382058655,4.8774772979750334e-14,1.8650126457214355
30,2.013387680053711,2.3272643089294434,0.1199047493394611,1.566141971625831e-16,0.10812668334906579,1.0395007415354396e-13,1.8593922853469849
31,2.0061895847320557,2.326277732849121,0.11909767377097484,2.4973813476732437e-16,0.10657193140730685,2.3318295508559007e-13,1.8539570569992065
32,1.9991858005523682,2.325817108154297,0.1181209741759962,4.374202020361198e-16,0.10473355802981196,5.97164106835431e-13,1.8486794233322144
33,1.9924675226211548,2.325728178024292,0.11702256256971805,8.170557469352539e-16,0.10285327638480994,1.5365500688813981e-12,1.8435249328613281
34,1.9858554601669312,2.325852394104004,0.11585675059861712,1.5757422858374985e-15,0.1009308403100728,3.9685424165289336e-12,1.8384572267532349
35,1.979354739189148,2.3260250091552734,0.11467989303233392,3.037603729719729e-15,0.09888516805281689,1.0684167133366646e-11,1.8334391117095947
36,1.9729951620101929,2.326073169708252,0.11354396942470228,5.687370208669001e-15,0.0970536725349198,2.549717544774822e-11,1.8284357786178589
37,1.966651439666748,2.3258979320526123,0.11249016754063215,1.0120135915841825e-14,0.09537894378087129,5.570085239216509e-11,1.8234138488769531
38,1.9602272510528564,2.3253533840179443,0.11154620139295453,1.688125793149161e-14,0.09393786168100164,1.0796118639480836e-10,1.818350076675415
39,1.9538766145706177,2.324409008026123,0.11072403518027411,2.6268442675382198e-14,0.09264757575496287,1.9363330230699468e-10,1.8132258653640747
40,1.947403907775879,2.323084831237793,0.1100197747191419,3.826516571794436e-14,0.09161884519993281,3.0677172943026965e-10,1.8080278635025024
41,1.9409778118133545,2.3213770389556885,0.10941826818555811,5.266448679104449e-14,0.09075885181438595,4.489609016123535e-10,1.80274498462677
42,1.9346141815185547,2.3193702697753906,0.10889738064816884,6.934756976731586e-14,0.09007097636901529,6.073096318290021e-10,1.7973675727844238
43,1.9282746315002441,2.317115306854248,0.10843374111451011,8.849813854353572e-14,0.08951945640410022,7.725113163306541e-10,1.7918858528137207
44,1.9219759702682495,2.3146867752075195,0.10800552763469187,1.1075097323127735e-13,0.08894719165013949,9.90085031308624e-10,1.786291241645813
45,1.915771722793579,2.312148332595825,0.10759551663757527,1.371710539694902e-13,0.08854104433115546,1.1796446700264838e-09,1.7805755138397217
46,1.9096002578735352,2.3095154762268066,0.10719048526339406,1.6931894018593075e-13,0.08797926333762308,1.501162011612533e-09,1.774731993675232
47,1.9034416675567627,2.3068313598632812,0.10678097505337478,2.0932106462884613e-13,0.08739750248725801,1.9237457179794485e-09,1.7687567472457886
48,1.897339105606079,2.304124355316162,0.10636150101629481,2.598962131838708e-13,0.08676715428223523,2.512377222797336e-09,1.7626457214355469
49,1.891158103942871,2.3014016151428223,0.10592957957505972,3.244844111464484e-13,0.08616089294348231,3.242108029916686e-09,1.7563942670822144
50,1.8849470615386963,2.2986419200897217,0.10548611501737623,4.0715583583860867e-13,0.08550547348353213,4.2629185642894925e-09,1.7499929666519165
51,1.878643274307251,2.295825719833374,0.10503545231147907,5.122819541682361e-13,0.08482173409505268,5.65966783937295e-09,1.74342679977417
